id,text,label,issue_type,sub_issue,raw_label,anchor_source,label_strategy,source_row_id
sheet1_r296_combined,Please add custom field mapping || nationality,Custom Field > Missing Custom Fields,Custom Field,Missing Custom Fields,Custom Field > Missing Custom Fields,combined,raw_label,296
sheet1_r297_parent,Please add custom field mapping,Custom Field > Missing Custom Fields,Custom Field,Missing Custom Fields,Custom Field > Missing Custom Fields,parent,raw_label,297
sheet1_r297_baby,personalIdNumber,Custom Field > Missing Custom Fields,Custom Field,Missing Custom Fields,Custom Field > Missing Custom Fields,baby,raw_label,297
sheet1_r297_combined,Please add custom field mapping || personalIdNumber,Custom Field > Missing Custom Fields,Custom Field,Missing Custom Fields,Custom Field > Missing Custom Fields,combined,raw_label,297
sheet1_r298_parent,Please add custom field mapping,Custom Field > Missing Custom Fields,Custom Field,Missing Custom Fields,Custom Field > Missing Custom Fields,parent,raw_label,298
sheet1_r298_baby,pickupPlaceDescription,Custom Field > Missing Custom Fields,Custom Field,Missing Custom Fields,Custom Field > Missing Custom Fields,baby,raw_label,298
sheet1_r298_combined,Please add custom field mapping || pickupPlaceDescription,Custom Field > Missing Custom Fields,Custom Field,Missing Custom Fields,Custom Field > Missing Custom Fields,combined,raw_label,298
sheet1_r299_parent,Please add custom field mapping,Custom Field > Missing Custom Fields,Custom Field,Missing Custom Fields,Custom Field > Missing Custom Fields,parent,raw_label,299
sheet1_r299_baby,title,Custom Field > Missing Custom Fields,Custom Field,Missing Custom Fields,Custom Field > Missing Custom Fields,baby,raw_label,299
sheet1_r299_combined,Please add custom field mapping || title,Custom Field > Missing Custom Fields,Custom Field,Missing Custom Fields,Custom Field > Missing Custom Fields,combined,raw_label,299
sheet1_r300_parent,Unable to find user field,Custom Field > Missing Custom Fields,Custom Field,Missing Custom Fields,Custom Field > Missing Custom Fields,parent,raw_label,300
sheet1_r301_parent,backend pickup not found,Custom Field > Missing Custom Fields,Custom Field,Missing Custom Fields,Custom Field > Missing Custom Fields,parent,raw_label,301
sheet1_r302_parent,custom field ID,Custom Field > Missing Custom Fields,Custom Field,Missing Custom Fields,Custom Field > Missing Custom Fields,parent,raw_label,302
sheet1_r302_baby,not configured,Custom Field > Missing Custom Fields,Custom Field,Missing Custom Fields,Custom Field > Missing Custom Fields,baby,raw_label,302
sheet1_r302_combined,custom field ID || not configured,Custom Field > Missing Custom Fields,Custom Field,Missing Custom Fields,Custom Field > Missing Custom Fields,combined,raw_label,302
sheet1_r303_parent,error.checkout.missing.required.answer,Custom Field > Missing Custom Fields,Custom Field,Missing Custom Fields,Custom Field > Missing Custom Fields,parent,raw_label,303
sheet1_r304_parent,is invalid or missing,Custom Field > Missing Custom Fields,Custom Field,Missing Custom Fields,Custom Field > Missing Custom Fields,parent,raw_label,304
sheet1_r304_baby,"birthdate
government ID",Custom Field > Missing Custom Fields,Custom Field,Missing Custom Fields,Custom Field > Missing Custom Fields,baby,raw_label,304
sheet1_r304_combined,"is invalid or missing || birthdate
government ID",Custom Field > Missing Custom Fields,Custom Field,Missing Custom Fields,Custom Field > Missing Custom Fields,combined,raw_label,304
sheet1_r305_parent,pickupPlaces,Custom Field > Missing Custom Fields,Custom Field,Missing Custom Fields,Custom Field > Missing Custom Fields,parent,raw_label,305
sheet1_r306_parent,point not found,Custom Field > Missing Custom Fields,Custom Field,Missing Custom Fields,Custom Field > Missing Custom Fields,parent,raw_label,306
sheet1_r307_parent,Date of Birth is not valid,Custom Field > Wrong Custom Field Updated,Custom Field,Wrong Custom Field Updated,Custom Field > Wrong Custom Field Updated,parent,raw_label,307
sheet1_r308_parent,Wrong custom field id configured,Custom Field > Wrong Custom Field Updated,Custom Field,Wrong Custom Field Updated,Custom Field > Wrong Custom Field Updated,parent,raw_label,308
sheet1_r309_parent,Wrong custom field id configured,Custom Field > Wrong Custom Field Updated,Custom Field,Wrong Custom Field Updated,Custom Field > Wrong Custom Field Updated,parent,raw_label,309
sheet1_r309_baby,11,Custom Field > Wrong Custom Field Updated,Custom Field,Wrong Custom Field Updated,Custom Field > Wrong Custom Field Updated,baby,raw_label,309
sheet1_r309_combined,Wrong custom field id configured || 11,Custom Field > Wrong Custom Field Updated,Custom Field,Wrong Custom Field Updated,Custom Field > Wrong Custom Field Updated,combined,raw_label,309
sheet1_r310_parent,Wrong custom field id configured,Custom Field > Wrong Custom Field Updated,Custom Field,Wrong Custom Field Updated,Custom Field > Wrong Custom Field Updated,parent,raw_label,310
sheet1_r310_baby,P_GENDER,Custom Field > Wrong Custom Field Updated,Custom Field,Wrong Custom Field Updated,Custom Field > Wrong Custom Field Updated,baby,raw_label,310
sheet1_r310_combined,Wrong custom field id configured || P_GENDER,Custom Field > Wrong Custom Field Updated,Custom Field,Wrong Custom Field Updated,Custom Field > Wrong Custom Field Updated,combined,raw_label,310
sheet1_r311_parent,Wrong custom field id configured,Custom Field > Wrong Custom Field Updated,Custom Field,Wrong Custom Field Updated,Custom Field > Wrong Custom Field Updated,parent,raw_label,311
sheet1_r311_baby,P_HOME_VISITING_CERTIFICATE,Custom Field > Wrong Custom Field Updated,Custom Field,Wrong Custom Field Updated,Custom Field > Wrong Custom Field Updated,baby,raw_label,311
sheet1_r311_combined,Wrong custom field id configured || P_HOME_VISITING_CERTIFICATE,Custom Field > Wrong Custom Field Updated,Custom Field,Wrong Custom Field Updated,Custom Field > Wrong Custom Field Updated,combined,raw_label,311
sheet1_r312_parent,Wrong custom field id configured,Custom Field > Wrong Custom Field Updated,Custom Field,Wrong Custom Field Updated,Custom Field > Wrong Custom Field Updated,parent,raw_label,312
sheet1_r312_baby,P_HONGKONG_MACAO_PASS,Custom Field > Wrong Custom Field Updated,Custom Field,Wrong Custom Field Updated,Custom Field > Wrong Custom Field Updated,baby,raw_label,312
sheet1_r312_combined,Wrong custom field id configured || P_HONGKONG_MACAO_PASS,Custom Field > Wrong Custom Field Updated,Custom Field,Wrong Custom Field Updated,Custom Field > Wrong Custom Field Updated,combined,raw_label,312
sheet1_r313_parent,Wrong custom field id configured,Custom Field > Wrong Custom Field Updated,Custom Field,Wrong Custom Field Updated,Custom Field > Wrong Custom Field Updated,parent,raw_label,313
sheet1_r313_baby,P_TAIWAN_PASS,Custom Field > Wrong Custom Field Updated,Custom Field,Wrong Custom Field Updated,Custom Field > Wrong Custom Field Updated,baby,raw_label,313
sheet1_r313_combined,Wrong custom field id configured || P_TAIWAN_PASS,Custom Field > Wrong Custom Field Updated,Custom Field,Wrong Custom Field Updated,Custom Field > Wrong Custom Field Updated,combined,raw_label,313
sheet1_r314_parent,Wrong custom field id configured,Custom Field > Wrong Custom Field Updated,Custom Field,Wrong Custom Field Updated,Custom Field > Wrong Custom Field Updated,parent,raw_label,314
sheet1_r314_baby,P_TELPHONE,Custom Field > Wrong Custom Field Updated,Custom Field,Wrong Custom Field Updated,Custom Field > Wrong Custom Field Updated,baby,raw_label,314
sheet1_r314_combined,Wrong custom field id configured || P_TELPHONE,Custom Field > Wrong Custom Field Updated,Custom Field,Wrong Custom Field Updated,Custom Field > Wrong Custom Field Updated,combined,raw_label,314
sheet1_r315_parent,Wrong custom field id configured,Custom Field > Wrong Custom Field Updated,Custom Field,Wrong Custom Field Updated,Custom Field > Wrong Custom Field Updated,parent,raw_label,315
sheet1_r315_baby,P_TELPHONE_AREA_CODE,Custom Field > Wrong Custom Field Updated,Custom Field,Wrong Custom Field Updated,Custom Field > Wrong Custom Field Updated,baby,raw_label,315
sheet1_r315_combined,Wrong custom field id configured || P_TELPHONE_AREA_CODE,Custom Field > Wrong Custom Field Updated,Custom Field,Wrong Custom Field Updated,Custom Field > Wrong Custom Field Updated,combined,raw_label,315
sheet1_r316_parent,Wrong custom field id configured,Custom Field > Wrong Custom Field Updated,Custom Field,Wrong Custom Field Updated,Custom Field > Wrong Custom Field Updated,parent,raw_label,316
sheet1_r316_baby,address,Custom Field > Wrong Custom Field Updated,Custom Field,Wrong Custom Field Updated,Custom Field > Wrong Custom Field Updated,baby,raw_label,316
sheet1_r316_combined,Wrong custom field id configured || address,Custom Field > Wrong Custom Field Updated,Custom Field,Wrong Custom Field Updated,Custom Field > Wrong Custom Field Updated,combined,raw_label,316
sheet1_r317_parent,Wrong custom field id configured,Custom Field > Wrong Custom Field Updated,Custom Field,Wrong Custom Field Updated,Custom Field > Wrong Custom Field Updated,parent,raw_label,317
sheet1_r317_baby,dateOfBirth,Custom Field > Wrong Custom Field Updated,Custom Field,Wrong Custom Field Updated,Custom Field > Wrong Custom Field Updated,baby,raw_label,317
sheet1_r317_combined,Wrong custom field id configured || dateOfBirth,Custom Field > Wrong Custom Field Updated,Custom Field,Wrong Custom Field Updated,Custom Field > Wrong Custom Field Updated,combined,raw_label,317
sheet1_r318_parent,Wrong custom field id configured,Custom Field > Wrong Custom Field Updated,Custom Field,Wrong Custom Field Updated,Custom Field > Wrong Custom Field Updated,parent,raw_label,318
sheet1_r318_baby,nationality,Custom Field > Wrong Custom Field Updated,Custom Field,Wrong Custom Field Updated,Custom Field > Wrong Custom Field Updated,baby,raw_label,318
sheet1_r318_combined,Wrong custom field id configured || nationality,Custom Field > Wrong Custom Field Updated,Custom Field,Wrong Custom Field Updated,Custom Field > Wrong Custom Field Updated,combined,raw_label,318
sheet1_r319_parent,Wrong custom field id configured,Custom Field > Wrong Custom Field Updated,Custom Field,Wrong Custom Field Updated,Custom Field > Wrong Custom Field Updated,parent,raw_label,319
sheet1_r319_baby,personalIdNumber,Custom Field > Wrong Custom Field Updated,Custom Field,Wrong Custom Field Updated,Custom Field > Wrong Custom Field Updated,baby,raw_label,319
sheet1_r319_combined,Wrong custom field id configured || personalIdNumber,Custom Field > Wrong Custom Field Updated,Custom Field,Wrong Custom Field Updated,Custom Field > Wrong Custom Field Updated,combined,raw_label,319
sheet1_r320_parent,Wrong custom field id configured,Custom Field > Wrong Custom Field Updated,Custom Field,Wrong Custom Field Updated,Custom Field > Wrong Custom Field Updated,parent,raw_label,320
sheet1_r320_baby,pickupPlaceDescription,Custom Field > Wrong Custom Field Updated,Custom Field,Wrong Custom Field Updated,Custom Field > Wrong Custom Field Updated,baby,raw_label,320
sheet1_r320_combined,Wrong custom field id configured || pickupPlaceDescription,Custom Field > Wrong Custom Field Updated,Custom Field,Wrong Custom Field Updated,Custom Field > Wrong Custom Field Updated,combined,raw_label,320
sheet1_r321_parent,custom_field pk,Custom Field > Wrong Custom Field Updated,Custom Field,Wrong Custom Field Updated,Custom Field > Wrong Custom Field Updated,parent,raw_label,321
sheet1_r321_baby,values are invalid,Custom Field > Wrong Custom Field Updated,Custom Field,Wrong Custom Field Updated,Custom Field > Wrong Custom Field Updated,baby,raw_label,321
sheet1_r321_combined,custom_field pk || values are invalid,Custom Field > Wrong Custom Field Updated,Custom Field,Wrong Custom Field Updated,Custom Field > Wrong Custom Field Updated,combined,raw_label,321
sheet1_r322_parent,wrong_dropdown_option_id,Custom Field > Wrong Custom Field Updated,Custom Field,Wrong Custom Field Updated,Custom Field > Wrong Custom Field Updated,parent,raw_label,322
sheet1_r323_parent,Unable to parse,Custom Field > Format Issue,Custom Field,Format Issue,Custom Field > Format Issue,parent,raw_label,323
sheet1_r323_baby,date in an invalid format,Custom Field > Format Issue,Custom Field,Format Issue,Custom Field > Format Issue,baby,raw_label,323
sheet1_r323_combined,Unable to parse || date in an invalid format,Custom Field > Format Issue,Custom Field,Format Issue,Custom Field > Format Issue,combined,raw_label,323
sheet1_r324_parent,custom field ID,Custom Field > Missing Dropdown Values,Custom Field,Missing Dropdown Values,Custom Field > Missing Dropdown Values,parent,raw_label,324
sheet1_r324_baby,Not able to find answer/value,Custom Field > Missing Dropdown Values,Custom Field,Missing Dropdown Values,Custom Field > Missing Dropdown Values,baby,raw_label,324
sheet1_r324_combined,custom field ID || Not able to find answer/value,Custom Field > Missing Dropdown Values,Custom Field,Missing Dropdown Values,Custom Field > Missing Dropdown Values,combined,raw_label,324
sheet1_r325_parent,custom_field pk,Custom Field > Missing Dropdown Values,Custom Field,Missing Dropdown Values,Custom Field > Missing Dropdown Values,parent,raw_label,325
sheet1_r325_baby,The value,Custom Field > Missing Dropdown Values,Custom Field,Missing Dropdown Values,Custom Field > Missing Dropdown Values,baby,raw_label,325
sheet1_r325_combined,custom_field pk || The value,Custom Field > Missing Dropdown Values,Custom Field,Missing Dropdown Values,Custom Field > Missing Dropdown Values,combined,raw_label,325
sheet1_r326_parent,Booking failed bookingId,Custom Field > Unknown,Custom Field,Unknown,Custom Field > Unknown,parent,raw_label,326
sheet1_r326_baby,MISSING_FIELD:UNKNOW,Custom Field > Unknown,Custom Field,Unknown,Custom Field > Unknown,baby,raw_label,326
sheet1_r326_combined,Booking failed bookingId || MISSING_FIELD:UNKNOW,Custom Field > Unknown,Custom Field,Unknown,Custom Field > Unknown,combined,raw_label,326
sheet1_r327_parent,Invalid option for tel_country_code,other,Custom Field,Custom Field Values mismatch,Custom Field > Custom Field Values mismatch,parent,other_fallback,327
sheet1_r329_parent,unreserved_orders,Seatmap > Current Slot Unavailable,Seatmap,Current Slot Unavailable,Seatmap > Current Slot Unavailable,parent,raw_label,329
sheet1_r329_baby,520,Seatmap > Current Slot Unavailable,Seatmap,Current Slot Unavailable,Seatmap > Current Slot Unavailable,baby,raw_label,329
sheet1_r329_combined,unreserved_orders || 520,Seatmap > Current Slot Unavailable,Seatmap,Current Slot Unavailable,Seatmap > Current Slot Unavailable,combined,raw_label,329
sheet1_r330_parent,unreserved_orders,Seatmap > Current Slot Unavailable,Seatmap,Current Slot Unavailable,Seatmap > Current Slot Unavailable,parent,raw_label,330
sheet1_r330_baby,Failed to get a generic adapter Reserve result,Seatmap > Current Slot Unavailable,Seatmap,Current Slot Unavailable,Seatmap > Current Slot Unavailable,baby,raw_label,330
sheet1_r330_combined,unreserved_orders || Failed to get a generic adapter Reserve result,Seatmap > Current Slot Unavailable,Seatmap,Current Slot Unavailable,Seatmap > Current Slot Unavailable,combined,raw_label,330
sheet1_r331_parent,unreserved_orders,Seatmap > Current Slot Unavailable,Seatmap,Current Slot Unavailable,Seatmap > Current Slot Unavailable,parent,raw_label,331
sheet1_r331_baby,Invalid quantity,Seatmap > Current Slot Unavailable,Seatmap,Current Slot Unavailable,Seatmap > Current Slot Unavailable,baby,raw_label,331
sheet1_r331_combined,unreserved_orders || Invalid quantity,Seatmap > Current Slot Unavailable,Seatmap,Current Slot Unavailable,Seatmap > Current Slot Unavailable,combined,raw_label,331
sheet1_r332_parent,unreserved_orders,Seatmap > Current Slot Unavailable,Seatmap,Current Slot Unavailable,Seatmap > Current Slot Unavailable,parent,raw_label,332
sheet1_r332_baby,No inventory found to match request,Seatmap > Current Slot Unavailable,Seatmap,Current Slot Unavailable,Seatmap > Current Slot Unavailable,baby,raw_label,332
sheet1_r332_combined,unreserved_orders || No inventory found to match request,Seatmap > Current Slot Unavailable,Seatmap,Current Slot Unavailable,Seatmap > Current Slot Unavailable,combined,raw_label,332
sheet1_r333_parent,unreserved_orders,Seatmap > Current Slot Unavailable,Seatmap,Current Slot Unavailable,Seatmap > Current Slot Unavailable,parent,raw_label,333
sheet1_r333_baby,Non-matching seats requested for two-part order,Seatmap > Current Slot Unavailable,Seatmap,Current Slot Unavailable,Seatmap > Current Slot Unavailable,baby,raw_label,333
sheet1_r333_combined,unreserved_orders || Non-matching seats requested for two-part order,Seatmap > Current Slot Unavailable,Seatmap,Current Slot Unavailable,Seatmap > Current Slot Unavailable,combined,raw_label,333
sheet1_r334_parent,unreserved_orders,Seatmap > Current Slot Unavailable,Seatmap,Current Slot Unavailable,Seatmap > Current Slot Unavailable,parent,raw_label,334
sheet1_r334_baby,One or more of the seats you requested is no longer available,Seatmap > Current Slot Unavailable,Seatmap,Current Slot Unavailable,Seatmap > Current Slot Unavailable,baby,raw_label,334
sheet1_r334_combined,unreserved_orders || One or more of the seats you requested is no longer available,Seatmap > Current Slot Unavailable,Seatmap,Current Slot Unavailable,Seatmap > Current Slot Unavailable,combined,raw_label,334
sheet1_r335_parent,unreserved_orders,Seatmap > Current Slot Unavailable,Seatmap,Current Slot Unavailable,Seatmap > Current Slot Unavailable,parent,raw_label,335
sheet1_r335_baby,One or more of the selected seats is not available,Seatmap > Current Slot Unavailable,Seatmap,Current Slot Unavailable,Seatmap > Current Slot Unavailable,baby,raw_label,335
sheet1_r335_combined,unreserved_orders || One or more of the selected seats is not available,Seatmap > Current Slot Unavailable,Seatmap,Current Slot Unavailable,Seatmap > Current Slot Unavailable,combined,raw_label,335
sheet1_r336_parent,unreserved_orders,Seatmap > Current Slot Unavailable,Seatmap,Current Slot Unavailable,Seatmap > Current Slot Unavailable,parent,raw_label,336
sheet1_r336_baby,Performance List is not coming as expected for event,Seatmap > Current Slot Unavailable,Seatmap,Current Slot Unavailable,Seatmap > Current Slot Unavailable,baby,raw_label,336
sheet1_r336_combined,unreserved_orders || Performance List is not coming as expected for event,Seatmap > Current Slot Unavailable,Seatmap,Current Slot Unavailable,Seatmap > Current Slot Unavailable,combined,raw_label,336
sheet1_r337_parent,unreserved_orders,Seatmap > Current Slot Unavailable,Seatmap,Current Slot Unavailable,Seatmap > Current Slot Unavailable,parent,raw_label,337
sheet1_r337_baby,Request synthesis failed,Seatmap > Current Slot Unavailable,Seatmap,Current Slot Unavailable,Seatmap > Current Slot Unavailable,baby,raw_label,337
sheet1_r337_combined,unreserved_orders || Request synthesis failed,Seatmap > Current Slot Unavailable,Seatmap,Current Slot Unavailable,Seatmap > Current Slot Unavailable,combined,raw_label,337
sheet1_r338_parent,unreserved_orders,Seatmap > Current Slot Unavailable,Seatmap,Current Slot Unavailable,Seatmap > Current Slot Unavailable,parent,raw_label,338
sheet1_r338_baby,This Performance or Package is not for sale in this MOS,Seatmap > Current Slot Unavailable,Seatmap,Current Slot Unavailable,Seatmap > Current Slot Unavailable,baby,raw_label,338
sheet1_r338_combined,unreserved_orders || This Performance or Package is not for sale in this MOS,Seatmap > Current Slot Unavailable,Seatmap,Current Slot Unavailable,Seatmap > Current Slot Unavailable,combined,raw_label,338
sheet1_r339_parent,unreserved_orders,Seatmap > Current Slot Unavailable,Seatmap,Current Slot Unavailable,Seatmap > Current Slot Unavailable,parent,raw_label,339
sheet1_r339_baby,input_contained_unavailable_order,Seatmap > Current Slot Unavailable,Seatmap,Current Slot Unavailable,Seatmap > Current Slot Unavailable,baby,raw_label,339
sheet1_r339_combined,unreserved_orders || input_contained_unavailable_order,Seatmap > Current Slot Unavailable,Seatmap,Current Slot Unavailable,Seatmap > Current Slot Unavailable,combined,raw_label,339
sheet1_r341_parent,Failed to buy tickets as session expired from broadway,Seatmap > Timeout,Seatmap,Timeout,Seatmap > Timeout,parent,raw_label,341
sheet1_r341_baby,book it manually from the portal,Seatmap > Timeout,Seatmap,Timeout,Seatmap > Timeout,baby,raw_label,341
sheet1_r341_combined,Failed to buy tickets as session expired from broadway || book it manually from the portal,Seatmap > Timeout,Seatmap,Timeout,Seatmap > Timeout,combined,raw_label,341
sheet1_r342_parent,Service Unavailable,Seatmap > Timeout,Seatmap,Timeout,Seatmap > Timeout,parent,raw_label,342
sheet1_r343_parent,unreserved_orders,Seatmap > Timeout,Seatmap,Timeout,Seatmap > Timeout,parent,raw_label,343
sheet1_r343_baby,Endpoint request timed out,Seatmap > Timeout,Seatmap,Timeout,Seatmap > Timeout,baby,raw_label,343
sheet1_r343_combined,unreserved_orders || Endpoint request timed out,Seatmap > Timeout,Seatmap,Timeout,Seatmap > Timeout,combined,raw_label,343
sheet1_r344_parent,unreserved_orders,Seatmap > Timeout,Seatmap,Timeout,Seatmap > Timeout,parent,raw_label,344
sheet1_r344_baby,System is marked as broken,Seatmap > Timeout,Seatmap,Timeout,Seatmap > Timeout,baby,raw_label,344
sheet1_r344_combined,unreserved_orders || System is marked as broken,Seatmap > Timeout,Seatmap,Timeout,Seatmap > Timeout,combined,raw_label,344
sheet1_r345_parent,unreserved_orders,Seatmap > Timeout,Seatmap,Timeout,Seatmap > Timeout,parent,raw_label,345
sheet1_r345_baby,Test connection failed,Seatmap > Timeout,Seatmap,Timeout,Seatmap > Timeout,baby,raw_label,345
sheet1_r345_combined,unreserved_orders || Test connection failed,Seatmap > Timeout,Seatmap,Timeout,Seatmap > Timeout,combined,raw_label,345
sheet1_r346_parent,One or more of the seats you requested is no longer available,Seatmap > Single Seat Issue,Seatmap,Single Seat Issue,Seatmap > Single Seat Issue,parent,raw_label,346
sheet1_r347_parent,cannot leave behind stranded single,Seatmap > Single Seat Issue,Seatmap,Single Seat Issue,Seatmap > Single Seat Issue,parent,raw_label,347
sheet1_r348_parent,select a different seat so that no seat feels lonely,Seatmap > Single Seat Issue,Seatmap,Single Seat Issue,Seatmap > Single Seat Issue,parent,raw_label,348
sheet1_r349_parent,single seat. Please select different seats,Seatmap > Single Seat Issue,Seatmap,Single Seat Issue,Seatmap > Single Seat Issue,parent,raw_label,349
sheet1_r350_parent,unreserved_orders,Seatmap > Single Seat Issue,Seatmap,Single Seat Issue,Seatmap > Single Seat Issue,parent,raw_label,350
sheet1_r350_baby,Event requires contiguous seats,Seatmap > Single Seat Issue,Seatmap,Single Seat Issue,Seatmap > Single Seat Issue,baby,raw_label,350
sheet1_r350_combined,unreserved_orders || Event requires contiguous seats,Seatmap > Single Seat Issue,Seatmap,Single Seat Issue,Seatmap > Single Seat Issue,combined,raw_label,350
sheet1_r351_parent,unreserved_orders,Seatmap > Single Seat Issue,Seatmap,Single Seat Issue,Seatmap > Single Seat Issue,parent,raw_label,351
sheet1_r351_baby,This seat combination would leave single seats,Seatmap > Single Seat Issue,Seatmap,Single Seat Issue,Seatmap > Single Seat Issue,baby,raw_label,351
sheet1_r351_combined,unreserved_orders || This seat combination would leave single seats,Seatmap > Single Seat Issue,Seatmap,Single Seat Issue,Seatmap > Single Seat Issue,combined,raw_label,351
sheet1_r352_parent,unreserved_orders,Seatmap > Single Seat Issue,Seatmap,Single Seat Issue,Seatmap > Single Seat Issue,parent,raw_label,352
sheet1_r352_baby,leave one or more single seats,Seatmap > Single Seat Issue,Seatmap,Single Seat Issue,Seatmap > Single Seat Issue,baby,raw_label,352
sheet1_r352_combined,unreserved_orders || leave one or more single seats,Seatmap > Single Seat Issue,Seatmap,Single Seat Issue,Seatmap > Single Seat Issue,combined,raw_label,352
sheet1_r353_parent,BadRequest,Seatmap > Book Manually,Seatmap,Book Manually,Seatmap > Book Manually,parent,raw_label,353
sheet1_r353_baby,Please enter a valid email address,Seatmap > Book Manually,Seatmap,Book Manually,Seatmap > Book Manually,baby,raw_label,353
sheet1_r353_combined,BadRequest || Please enter a valid email address,Seatmap > Book Manually,Seatmap,Book Manually,Seatmap > Book Manually,combined,raw_label,353
sheet1_r354_parent,broadway-reserve-bookingId,Seatmap > Book Manually,Seatmap,Book Manually,Seatmap > Book Manually,parent,raw_label,354
sheet1_r354_baby,not found in redis,Seatmap > Book Manually,Seatmap,Book Manually,Seatmap > Book Manually,baby,raw_label,354
sheet1_r354_combined,broadway-reserve-bookingId || not found in redis,Seatmap > Book Manually,Seatmap,Book Manually,Seatmap > Book Manually,combined,raw_label,354
sheet1_r355_parent,not found in redis and cannot fetch reserveSessionId,Seatmap > Book Manually,Seatmap,Book Manually,Seatmap > Book Manually,parent,raw_label,355
sheet1_r355_baby,Please book it manually from the portal,Seatmap > Book Manually,Seatmap,Book Manually,Seatmap > Book Manually,baby,raw_label,355
sheet1_r355_combined,not found in redis and cannot fetch reserveSessionId || Please book it manually from the portal,Seatmap > Book Manually,Seatmap,Book Manually,Seatmap > Book Manually,combined,raw_label,355
sheet1_r356_parent,Failed to get seat metadata,Seatmap > Unknown,Seatmap,Unknown,Seatmap > Unknown,parent,raw_label,356
sheet1_r357_parent,unreserved_orders,Seatmap > Unknown,Seatmap,Unknown,Seatmap > Unknown,parent,raw_label,357
sheet1_r358_parent,unreserved_orders,Seatmap > Unknown,Seatmap,Unknown,Seatmap > Unknown,parent,raw_label,358
sheet1_r358_baby,Best available mode not enabled,Seatmap > Unknown,Seatmap,Unknown,Seatmap > Unknown,baby,raw_label,358
sheet1_r358_combined,unreserved_orders || Best available mode not enabled,Seatmap > Unknown,Seatmap,Unknown,Seatmap > Unknown,combined,raw_label,358
sheet1_r359_parent,unreserved_orders,Seatmap > Unknown,Seatmap,Unknown,Seatmap > Unknown,parent,raw_label,359
sheet1_r359_baby,Sale mode is 'blocked,Seatmap > Unknown,Seatmap,Unknown,Seatmap > Unknown,baby,raw_label,359
sheet1_r359_combined,unreserved_orders || Sale mode is 'blocked,Seatmap > Unknown,Seatmap,Unknown,Seatmap > Unknown,combined,raw_label,359
sheet1_r360_parent,A seat requested is not eligible for the provided (or default) promotion,Seatmap > Seats UA,Seatmap,Seats UA,Seatmap > Seats UA,parent,raw_label,360
sheet1_r361_parent,Failed to create basket and add items,Seatmap > Seats UA,Seatmap,Seats UA,Seatmap > Seats UA,parent,raw_label,361
sheet1_r362_parent,Failed to create basket and add items,Seatmap > Seats UA,Seatmap,Seats UA,Seatmap > Seats UA,parent,raw_label,362
sheet1_r362_baby,400,Seatmap > Seats UA,Seatmap,Seats UA,Seatmap > Seats UA,baby,raw_label,362
sheet1_r362_combined,Failed to create basket and add items || 400,Seatmap > Seats UA,Seatmap,Seats UA,Seatmap > Seats UA,combined,raw_label,362
sheet1_r363_parent,Failed to create basket and add items,Seatmap > Seats UA,Seatmap,Seats UA,Seatmap > Seats UA,parent,raw_label,363
sheet1_r363_baby,409,Seatmap > Seats UA,Seatmap,Seats UA,Seatmap > Seats UA,baby,raw_label,363
sheet1_r363_combined,Failed to create basket and add items || 409,Seatmap > Seats UA,Seatmap,Seats UA,Seatmap > Seats UA,combined,raw_label,363
sheet1_r364_parent,Failed to create basket and add items,Seatmap > Seats UA,Seatmap,Seats UA,Seatmap > Seats UA,parent,raw_label,364
sheet1_r364_baby,502,Seatmap > Seats UA,Seatmap,Seats UA,Seatmap > Seats UA,baby,raw_label,364
sheet1_r364_combined,Failed to create basket and add items || 502,Seatmap > Seats UA,Seatmap,Seats UA,Seatmap > Seats UA,combined,raw_label,364
sheet1_r365_parent,Failed to create basket and add items,Seatmap > Booking Delayed,Seatmap,Booking Delayed,Seatmap > Booking Delayed,parent,raw_label,365
sheet1_r365_baby,ModelNotFoundError,Seatmap > Booking Delayed,Seatmap,Booking Delayed,Seatmap > Booking Delayed,baby,raw_label,365
sheet1_r365_combined,Failed to create basket and add items || ModelNotFoundError,Seatmap > Booking Delayed,Seatmap,Booking Delayed,Seatmap > Booking Delayed,combined,raw_label,365
sheet1_r366_parent,Failed to create basket and add items,Seatmap > Booking Delayed,Seatmap,Booking Delayed,Seatmap > Booking Delayed,parent,raw_label,366
sheet1_r366_baby,Seat is not available,Seatmap > Booking Delayed,Seatmap,Booking Delayed,Seatmap > Booking Delayed,baby,raw_label,366
sheet1_r366_combined,Failed to create basket and add items || Seat is not available,Seatmap > Booking Delayed,Seatmap,Booking Delayed,Seatmap > Booking Delayed,combined,raw_label,366
sheet1_r367_parent,Failed to create basket and add items,Seatmap > Booking Delayed,Seatmap,Booking Delayed,Seatmap > Booking Delayed,parent,raw_label,367
sheet1_r367_baby,Unknown Error,Seatmap > Booking Delayed,Seatmap,Booking Delayed,Seatmap > Booking Delayed,baby,raw_label,367
sheet1_r367_combined,Failed to create basket and add items || Unknown Error,Seatmap > Booking Delayed,Seatmap,Booking Delayed,Seatmap > Booking Delayed,combined,raw_label,367
sheet1_r368_parent,unreserved_orders,Seatmap > Booking Delayed,Seatmap,Booking Delayed,Seatmap > Booking Delayed,parent,raw_label,368
sheet1_r368_baby,Capacity hold has expired,Seatmap > Booking Delayed,Seatmap,Booking Delayed,Seatmap > Booking Delayed,baby,raw_label,368
